,0
Min_240_per_21_per_ago_%,0.1089933486110401
Min_240_per_20_per_ago_%,0.1089933486110401
Min_240_per_19_per_ago_%,0.1089933486110401
Min_220_per_29_per_ago_%,0.1089933486110401
Min_200_per_20_per_ago_%,0.1089933486110401
Min_200_per_23_per_ago_%,0.1089933486110401
Min_200_per_24_per_ago_%,0.1089933486110401
Min_200_per_25_per_ago_%,0.1089933486110401
Min_200_per_26_per_ago_%,0.1089933486110401
Min_210_per_29_per_ago_%,0.1089933486110401
Min_210_per_26_per_ago_%,0.1089933486110401
Min_210_per_25_per_ago_%,0.1089933486110401
Min_210_per_24_per_ago_%,0.1089933486110401
Min_210_per_23_per_ago_%,0.1089933486110401
Min_210_per_22_per_ago_%,0.1089933486110401
Min_210_per_21_per_ago_%,0.1089933486110401
Min_210_per_20_per_ago_%,0.1089933486110401
Min_210_per_19_per_ago_%,0.1089933486110401
Min_300_per_29_per_ago_%,0.1089933486110401
Min_300_per_28_per_ago_%,0.1089933486110401
Min_300_per_27_per_ago_%,0.1089933486110401
Min_300_per_26_per_ago_%,0.1089933486110401
Min_300_per_25_per_ago_%,0.1089933486110401
Min_300_per_24_per_ago_%,0.1089933486110401
Min_300_per_23_per_ago_%,0.1089933486110401
Min_300_per_22_per_ago_%,0.1089933486110401
Min_300_per_21_per_ago_%,0.1089933486110401
Min_300_per_20_per_ago_%,0.1089933486110401
Min_300_per_19_per_ago_%,0.1089933486110401
Min_200_per_29_per_ago_%,0.1089933486110401
Min_200_per_28_per_ago_%,0.1089933486110401
Min_200_per_27_per_ago_%,0.1089933486110401
Min_200_per_19_per_ago_%,0.1089933486110401
Min_210_per_27_per_ago_%,0.1089933486110401
Min_230_per_22_per_ago_%,0.1089933486110401
Min_230_per_19_per_ago_%,0.1089933486110401
Min_230_per_29_per_ago_%,0.1089933486110401
Min_230_per_28_per_ago_%,0.1089933486110401
Min_230_per_27_per_ago_%,0.1089933486110401
Min_230_per_26_per_ago_%,0.1089933486110401
Min_230_per_25_per_ago_%,0.1089933486110401
Min_230_per_24_per_ago_%,0.1089933486110401
Min_230_per_21_per_ago_%,0.1089933486110401
Min_230_per_20_per_ago_%,0.1089933486110401
Min_230_per_23_per_ago_%,0.1089933486110401
SMA_11_5_per_ago_%,0.10897406519094206
BB_lower_band_200_per_44_per_ago_%,0.10892529510663107
BB_lower_band_300_per_55_per_ago_%,0.1088849343796094
BB_upper_band_30_per_4_per_ago_%,0.10870930683458811
SMA_40_16_per_ago_%,0.10861053396210195
EMA_20_13_per_ago_%,0.10846242953151573
BB_middle_band_60_per_24_per_ago_%,0.10842174535381928
BB_middle_band_40_per_16_per_ago_%,0.10827920733648276
SMA_50_20_per_ago_%,0.10824340101440691
BB_middle_band_50_per_20_per_ago_%,0.10815207708146009
BB_upper_band_300_per_35_per_ago_%,0.10804090988471679
BB_middle_band_70_per_27_per_ago_%,0.10797079791660899
BB_middle_band_90_per_33_per_ago_%,0.10787697796479186
BB_lower_band_100_per_8_per_ago_%,0.10758137710766115
BB_lower_band_300_per_54_per_ago_%,0.1075236062478594
BB_upper_band_200_per_25_per_ago_%,0.10748666858504384
BB_lower_band_150_per_25_per_ago_%,0.10746467976106323
EMA_40_26_per_ago_%,0.10744573163824224
BB_middle_band_100_per_35_per_ago_%,0.10690757800710131
SMA_100_35_per_ago_%,0.10689708616619062
BB_upper_band_150_per_20_per_ago_%,0.10685031332247583
EMA_50_33_per_ago_%,0.10676941679164498
BB_lower_band_200_per_43_per_ago_%,0.10663048642202026
BB_upper_band_90_per_13_per_ago_%,0.10659260877373088
BB_middle_band_80_per_30_per_ago_%,0.10655504135115763
Max_100_per_3_per_ago_%,0.10653209980375736
Max_120_per_5_per_ago_%,0.10653209980375736
Max_80_per_3_per_ago_%,0.10653209980375736
Max_120_per_3_per_ago_%,0.10653209980375736
Max_120_per_4_per_ago_%,0.10653209980375736
Max_100_per_5_per_ago_%,0.10653209980375736
Max_100_per_4_per_ago_%,0.10653209980375736
Max_80_per_5_per_ago_%,0.10653209980375736
Max_80_per_4_per_ago_%,0.10653209980375736
Min_180_per_13_per_ago_%,0.10652015473454127
Min_180_per_14_per_ago_%,0.10652015473454127
Min_180_per_12_per_ago_%,0.10652015473454127
Min_180_per_7_per_ago_%,0.10652015473454127
Min_180_per_8_per_ago_%,0.10652015473454127
Min_180_per_9_per_ago_%,0.10652015473454127
Min_180_per_10_per_ago_%,0.10652015473454127
Min_180_per_11_per_ago_%,0.10652015473454127
Min_180_per_15_per_ago_%,0.10652015473454127
Min_190_per_9_per_ago_%,0.10652015473454127
Min_190_per_15_per_ago_%,0.10652015473454127
Min_190_per_12_per_ago_%,0.10652015473454127
Min_190_per_11_per_ago_%,0.10652015473454127
Min_190_per_10_per_ago_%,0.10652015473454127
Min_190_per_13_per_ago_%,0.10652015473454127
Min_190_per_14_per_ago_%,0.10652015473454127
Min_190_per_8_per_ago_%,0.10652015473454127
Min_190_per_7_per_ago_%,0.10652015473454127
SMA_21_8_per_ago_%,0.10640241178795166
Max_80_per_2_per_ago_%,0.10638000055989547
BB_lower_band_300_per_53_per_ago_%,0.106099762389312
EMA_30_19_per_ago_%,0.10585394308243067
BB_upper_band_300_per_34_per_ago_%,0.1057626645259879
BB_upper_band_50_per_6_per_ago_%,0.10572618061207242
EMA_9_7_per_ago_%,0.10565613508140537
BB_upper_band_100_per_15_per_ago_%,0.10546333446599494
EMA_5_5_per_ago_%,0.1052863654773157
BB_middle_band_90_per_32_per_ago_%,0.10493084833261167
BB_upper_band_200_per_24_per_ago_%,0.10491051742783206
BB_lower_band_40_per_4_per_ago_%,0.10478938729318128
EMA_40_25_per_ago_%,0.10475644690001744
BB_lower_band_300_per_52_per_ago_%,0.10473847213165262
BB_lower_band_80_per_6_per_ago_%,0.10467753819888762
BB_lower_band_200_per_42_per_ago_%,0.10458542843040286
SMA_100_34_per_ago_%,0.10454462799516001
BB_upper_band_80_per_10_per_ago_%,0.1045352408898704
BB_middle_band_70_per_26_per_ago_%,0.1045294078066226
EMA_21_13_per_ago_%,0.10452478987413556
BB_middle_band_100_per_34_per_ago_%,0.10445240864397269
SMA_30_11_per_ago_%,0.10444619714100592
BB_middle_band_60_per_23_per_ago_%,0.1043598572883416
EMA_50_32_per_ago_%,0.10415523097131502
BB_middle_band_30_per_11_per_ago_%,0.10404541906125528
BB_upper_band_40_per_5_per_ago_%,0.10391411170570677
SMA_50_19_per_ago_%,0.1038218763607599
Max_200_per_5_per_ago_%,0.10372571556727479
Max_180_per_4_per_ago_%,0.10372571556727479
Max_180_per_3_per_ago_%,0.10372571556727479
Max_200_per_3_per_ago_%,0.10372571556727479
Max_200_per_4_per_ago_%,0.10372571556727479
Max_210_per_4_per_ago_%,0.10372571556727479
Max_220_per_5_per_ago_%,0.10372571556727479
Max_210_per_5_per_ago_%,0.10372571556727479
Max_180_per_5_per_ago_%,0.10372571556727479
Max_220_per_3_per_ago_%,0.10372571556727479
Max_190_per_5_per_ago_%,0.10372571556727479
Max_190_per_3_per_ago_%,0.10372571556727479
Max_220_per_4_per_ago_%,0.10372571556727479
Max_190_per_4_per_ago_%,0.10372571556727479
Max_210_per_3_per_ago_%,0.10372571556727479
EMA_11_8_per_ago_%,0.10372174939443468
BB_lower_band_150_per_24_per_ago_%,0.10362487662518628
BB_middle_band_50_per_19_per_ago_%,0.10353913555457539
BB_upper_band_300_per_33_per_ago_%,0.10343151414979478
Min_210_per_18_per_ago_%,0.10340394611816721
Min_230_per_18_per_ago_%,0.10340394611816721
Min_220_per_18_per_ago_%,0.10340394611816721
Min_200_per_18_per_ago_%,0.10340394611816721
Min_300_per_18_per_ago_%,0.10340394611816721
Min_240_per_18_per_ago_%,0.10340394611816721
BB_lower_band_60_per_5_per_ago_%,0.10335618295030022
BB_lower_band_300_per_51_per_ago_%,0.1033003718338391
BB_middle_band_80_per_29_per_ago_%,0.10313532074606893
EMA_13_9_per_ago_%,0.10310844222661396
BB_upper_band_150_per_19_per_ago_%,0.10302324545137378
BB_lower_band_200_per_41_per_ago_%,0.10258992796712818
EMA_100_60_per_ago_%,0.10258636154128022
BB_upper_band_60_per_7_per_ago_%,0.102379836978833
EMA_40_24_per_ago_%,0.10214001645491258
BB_upper_band_200_per_23_per_ago_%,0.10205432671662917
SMA_100_33_per_ago_%,0.10185623975075841
BB_middle_band_90_per_31_per_ago_%,0.10184281823157657
BB_middle_band_100_per_33_per_ago_%,0.10183867247351051
EMA_50_31_per_ago_%,0.10173736520720149
BB_lower_band_300_per_50_per_ago_%,0.10171864551997792
SMA_40_15_per_ago_%,0.10147247051872331
BB_middle_band_40_per_15_per_ago_%,0.10137471673510841
EMA_100_59_per_ago_%,0.10099319738777487
BB_middle_band_70_per_25_per_ago_%,0.10098513470572504
EMA_30_18_per_ago_%,0.10098003317723532
Min_180_per_5_per_ago_%,0.10090817356205985
Min_190_per_5_per_ago_%,0.10090817356205985
Min_190_per_6_per_ago_%,0.10090817356205985
Min_180_per_6_per_ago_%,0.10090817356205985
SMA_13_5_per_ago_%,0.100805148816833
EMA_20_12_per_ago_%,0.10079007297373407
BB_upper_band_300_per_32_per_ago_%,0.10059455916203741
Max_480_per_5_per_ago_%,0.1005081244067242
Max_240_per_5_per_ago_%,0.1005081244067242
Max_240_per_4_per_ago_%,0.1005081244067242
Max_480_per_4_per_ago_%,0.1005081244067242
Max_230_per_5_per_ago_%,0.1005081244067242
Max_420_per_4_per_ago_%,0.1005081244067242
Max_420_per_5_per_ago_%,0.1005081244067242
Max_300_per_4_per_ago_%,0.1005081244067242
Max_300_per_5_per_ago_%,0.1005081244067242
Max_230_per_4_per_ago_%,0.1005081244067242
Max_360_per_5_per_ago_%,0.1005081244067242
Max_360_per_4_per_ago_%,0.1005081244067242
BB_lower_band_200_per_40_per_ago_%,0.10049289210680358
BB_upper_band_70_per_8_per_ago_%,0.10030428106999754
BB_lower_band_150_per_23_per_ago_%,0.10028126521076741
BB_upper_band_90_per_12_per_ago_%,0.10022726233328627
BB_middle_band_60_per_22_per_ago_%,0.1000069956704601
BB_lower_band_300_per_49_per_ago_%,0.09995326343100962
BB_middle_band_80_per_28_per_ago_%,0.09985254699189988
EMA_100_58_per_ago_%,0.09941585709676475
EMA_50_30_per_ago_%,0.09925933920856926
SMA_20_7_per_ago_%,0.09910497568566422
BB_upper_band_150_per_18_per_ago_%,0.09902145482169192
SMA_100_32_per_ago_%,0.09900281034823727
BB_middle_band_100_per_32_per_ago_%,0.09897305432017539
BB_upper_band_100_per_14_per_ago_%,0.09896042656247434
BB_middle_band_50_per_18_per_ago_%,0.09891252192978234
SMA_50_18_per_ago_%,0.09889663370862621
EMA_40_23_per_ago_%,0.09880578063834568
BB_middle_band_150_per_60_per_ago_%,0.09876889670424145
EMA_10_7_per_ago_%,0.09870370488149417
BB_middle_band_90_per_30_per_ago_%,0.09867913168992207
SMA_150_60_per_ago_%,0.09865011489270196
BB_upper_band_200_per_22_per_ago_%,0.09856221320949561
BB_lower_band_200_per_39_per_ago_%,0.09840551005194977
BB_lower_band_150_per_22_per_ago_%,0.09836899679177025
Low_1_per_ago_%,0.09820150949749673
BB_lower_band_300_per_48_per_ago_%,0.09820121314229424
SMA_9_4_per_ago_%,0.0980572218365605
EMA_100_57_per_ago_%,0.09785418300959381
Min_300_per_17_per_ago_%,0.09780361035042422
Min_220_per_17_per_ago_%,0.09780361035042422
Min_230_per_17_per_ago_%,0.09780361035042422
Min_210_per_17_per_ago_%,0.09780361035042422
Min_240_per_17_per_ago_%,0.09780361035042422
Min_200_per_17_per_ago_%,0.09780361035042422
Max_360_per_3_per_ago_%,0.09771350400624909
Max_240_per_3_per_ago_%,0.09771350400624909
Max_480_per_3_per_ago_%,0.09771350400624909
Max_300_per_3_per_ago_%,0.09771350400624909
Max_230_per_3_per_ago_%,0.09771350400624909
Max_420_per_3_per_ago_%,0.09771350400624909
BB_upper_band_300_per_31_per_ago_%,0.09768427079578772
BB_middle_band_70_per_24_per_ago_%,0.09742407131359332
BB_middle_band_150_per_59_per_ago_%,0.09731970571356997
SMA_150_59_per_ago_%,0.0972347888944159
EMA_21_12_per_ago_%,0.09704568978557973
BB_lower_band_100_per_7_per_ago_%,0.09696076852746363
EMA_50_29_per_ago_%,0.09689985070304233
BB_middle_band_80_per_27_per_ago_%,0.09685053891472305
BB_upper_band_80_per_9_per_ago_%,0.09683915482917103
EMA_30_17_per_ago_%,0.09640288163827516
BB_lower_band_300_per_47_per_ago_%,0.09639649427703836
BB_lower_band_200_per_38_per_ago_%,0.09629486890503032
BB_middle_band_100_per_31_per_ago_%,0.09613560061666879
SMA_100_31_per_ago_%,0.09608789398834072
EMA_100_56_per_ago_%,0.09606806282137233
BB_lower_band_150_per_21_per_ago_%,0.09606243148379269
SMA_150_58_per_ago_%,0.09594855276657871
BB_middle_band_150_per_58_per_ago_%,0.09593539089794482
BB_middle_band_60_per_21_per_ago_%,0.09590654691977171
EMA_40_22_per_ago_%,0.0954236200320825
BB_middle_band_90_per_29_per_ago_%,0.09538081242688926
BB_lower_band_90_per_6_per_ago_%,0.09532079836290469
Min_200_per_16_per_ago_%,0.09531017856642474
Max_230_per_2_per_ago_%,0.09517144856543233
Max_300_per_2_per_ago_%,0.09517144856543233
Max_180_per_2_per_ago_%,0.09517144856543233
Max_190_per_2_per_ago_%,0.09517144856543233
Max_210_per_2_per_ago_%,0.09517144856543233
Max_220_per_2_per_ago_%,0.09517144856543233
Max_100_per_2_per_ago_%,0.09517144856543233
Max_200_per_2_per_ago_%,0.09517144856543233
Max_120_per_2_per_ago_%,0.09517144856543233
Max_240_per_2_per_ago_%,0.09517144856543233
BB_upper_band_300_per_30_per_ago_%,0.09514025974184308
EMA_50_28_per_ago_%,0.09505349913768418
SMA_30_10_per_ago_%,0.09483229338271544
BB_upper_band_200_per_21_per_ago_%,0.09480349356661545
BB_upper_band_150_per_17_per_ago_%,0.09467199710233273
BB_middle_band_30_per_10_per_ago_%,0.09464897272259987
SMA_150_57_per_ago_%,0.09462245528374755
BB_middle_band_150_per_57_per_ago_%,0.0946105569857806
BB_lower_band_70_per_5_per_ago_%,0.0945828002962931
BB_lower_band_300_per_46_per_ago_%,0.09457132923476334
SMA_40_14_per_ago_%,0.09433440707533224
BB_upper_band_90_per_11_per_ago_%,0.09429693022398558
BB_middle_band_40_per_14_per_ago_%,0.09423696631612463
EMA_100_55_per_ago_%,0.09423606889776563
BB_lower_band_200_per_37_per_ago_%,0.09418089015296018
BB_middle_band_80_per_26_per_ago_%,0.09398009794820217
SMA_21_7_per_ago_%,0.09396742462610433
SMA_50_17_per_ago_%,0.09396676296537923
BB_middle_band_70_per_23_per_ago_%,0.09387327028576672
BB_lower_band_50_per_4_per_ago_%,0.09381408389662897
BB_middle_band_50_per_17_per_ago_%,0.09376354870220549
BB_lower_band_150_per_20_per_ago_%,0.09372567166022601
SMA_10_4_per_ago_%,0.09353646241740105
BB_upper_band_100_per_13_per_ago_%,0.0934251140131624
BB_middle_band_150_per_56_per_ago_%,0.09340250434149867
SMA_150_56_per_ago_%,0.09338336417808234
BB_middle_band_100_per_30_per_ago_%,0.09324231019007798
SMA_100_30_per_ago_%,0.0932346290140132
BB_lower_band_300_per_45_per_ago_%,0.09274230834054442
EMA_100_54_per_ago_%,0.09261305932031239
Max_20_per_1_per_ago_%,0.09255623492456114
Min_200_per_7_per_ago_%,0.09250434490104441
Min_200_per_8_per_ago_%,0.09250434490104441
Min_200_per_11_per_ago_%,0.09250434490104441
Min_200_per_10_per_ago_%,0.09250434490104441
Min_200_per_14_per_ago_%,0.09250434490104441
Min_200_per_12_per_ago_%,0.09250434490104441
Min_200_per_9_per_ago_%,0.09250434490104441
Min_200_per_13_per_ago_%,0.09250434490104441
Min_200_per_15_per_ago_%,0.09250434490104441
BB_upper_band_300_per_29_per_ago_%,0.09249534502994883
Min_190_per_4_per_ago_%,0.09249138148491558
Min_180_per_4_per_ago_%,0.09249138148491558
EMA_11_7_per_ago_%,0.09247765579058796
EMA_50_27_per_ago_%,0.0924396192665521
BB_middle_band_150_per_55_per_ago_%,0.09231933484311348
SMA_150_55_per_ago_%,0.09228152544750896
EMA_13_8_per_ago_%,0.09225259440479551
Min_230_per_16_per_ago_%,0.09221483261611532
Min_220_per_16_per_ago_%,0.09221483261611532
Min_300_per_16_per_ago_%,0.09221483261611532
Min_240_per_16_per_ago_%,0.09221483261611532
Min_210_per_16_per_ago_%,0.09221483261611532
BB_lower_band_200_per_36_per_ago_%,0.0921311062628745
EMA_30_16_per_ago_%,0.092030480010447
EMA_40_21_per_ago_%,0.09202694628345269
BB_lower_band_30_per_3_per_ago_%,0.09201951045124175
BB_middle_band_90_per_28_per_ago_%,0.09200284992267783
BB_middle_band_60_per_20_per_ago_%,0.0919739121757418
EMA_20_11_per_ago_%,0.09175344610802318
BB_upper_band_200_per_20_per_ago_%,0.0912471701461082
SMA_150_54_per_ago_%,0.09123573485435321
BB_middle_band_150_per_54_per_ago_%,0.09122996387811688
BB_middle_band_80_per_25_per_ago_%,0.09106315180619724
BB_lower_band_150_per_19_per_ago_%,0.09097990046627812
EMA_100_53_per_ago_%,0.09094717594974262
BB_lower_band_300_per_44_per_ago_%,0.09080314140943808
EMA_5_4_per_ago_%,0.09061089150422152
EMA_9_6_per_ago_%,0.09057694579298459
BB_middle_band_100_per_29_per_ago_%,0.0905078378276505
SMA_100_29_per_ago_%,0.09048819429760867
BB_middle_band_70_per_22_per_ago_%,0.09032937447310775
BB_middle_band_150_per_53_per_ago_%,0.09002234606510828
SMA_150_53_per_ago_%,0.08998454982254099
BB_lower_band_200_per_35_per_ago_%,0.08997547228722619
BB_upper_band_150_per_16_per_ago_%,0.08991422784258303
EMA_50_26_per_ago_%,0.0897719529407214
BB_upper_band_300_per_28_per_ago_%,0.08975873822217226
EMA_100_52_per_ago_%,0.08974279308508507
SMA_11_4_per_ago_%,0.08882418664786207
BB_lower_band_300_per_43_per_ago_%,0.08881773441066486
BB_middle_band_150_per_52_per_ago_%,0.08870271455934038
SMA_50_16_per_ago_%,0.08864528845259123
BB_middle_band_90_per_27_per_ago_%,0.08862927072324106
SMA_150_52_per_ago_%,0.08862135397752831
BB_middle_band_50_per_16_per_ago_%,0.08859134170271243
EMA_100_51_per_ago_%,0.08848087196225549
BB_upper_band_70_per_7_per_ago_%,0.0884158409046067
EMA_21_11_per_ago_%,0.08833165786878966
BB_lower_band_80_per_5_per_ago_%,0.08821879279490408
BB_lower_band_150_per_18_per_ago_%,0.08821733927855828
BB_upper_band_60_per_6_per_ago_%,0.08816096250806085
BB_middle_band_80_per_24_per_ago_%,0.08802071931497994
SMA_100_28_per_ago_%,0.08799652936766798
EMA_40_20_per_ago_%,0.08798502870893304
BB_upper_band_200_per_19_per_ago_%,0.08797276818063197
BB_middle_band_100_per_28_per_ago_%,0.0879601533232404
BB_middle_band_60_per_19_per_ago_%,0.08796002986819683
BB_upper_band_40_per_4_per_ago_%,0.0879491852317134
BB_upper_band_90_per_10_per_ago_%,0.08783714840232267
BB_upper_band_30_per_3_per_ago_%,0.08782088234349303
BB_lower_band_200_per_34_per_ago_%,0.08780880472878615
BB_upper_band_100_per_12_per_ago_%,0.0878026231289862
BB_upper_band_300_per_27_per_ago_%,0.08760901920321533
BB_upper_band_80_per_8_per_ago_%,0.08750210576344089
EMA_30_15_per_ago_%,0.08745373769286545
BB_middle_band_150_per_51_per_ago_%,0.08740179114595903
SMA_150_51_per_ago_%,0.08733288793121749
EMA_50_25_per_ago_%,0.08722535593687414
EMA_100_50_per_ago_%,0.08720843191078387
SMA_40_13_per_ago_%,0.08719011994586304
BB_middle_band_40_per_13_per_ago_%,0.08698258598831746
BB_lower_band_300_per_42_per_ago_%,0.08693812419483724
Min_200_per_5_per_ago_%,0.08689314945621372
Min_200_per_6_per_ago_%,0.08689314945621372
Max_420_per_2_per_ago_%,0.08676668159426446
Max_480_per_2_per_ago_%,0.08676668159426446
Max_360_per_2_per_ago_%,0.08676668159426446
BB_middle_band_70_per_21_per_ago_%,0.08666239727245101
SMA_20_6_per_ago_%,0.0866360711171472
BB_middle_band_150_per_50_per_ago_%,0.08613824719150542
SMA_150_50_per_ago_%,0.08608180047153072
EMA_100_49_per_ago_%,0.08578319572188756
BB_lower_band_200_per_33_per_ago_%,0.08557268414087645
SMA_200_60_per_ago_%,0.08538425013558082
BB_middle_band_200_per_60_per_ago_%,0.08535549170990551
BB_middle_band_100_per_27_per_ago_%,0.08534727829911844
BB_middle_band_90_per_26_per_ago_%,0.08534198336550149
SMA_100_27_per_ago_%,0.08530902986291533
BB_lower_band_300_per_41_per_ago_%,0.0852383548811277
SMA_30_9_per_ago_%,0.0852334256928697
BB_upper_band_50_per_5_per_ago_%,0.08509451611670364
BB_middle_band_30_per_9_per_ago_%,0.08506584201958642
BB_upper_band_300_per_26_per_ago_%,0.0850288302331429
EMA_10_6_per_ago_%,0.08493219329448928
BB_middle_band_150_per_49_per_ago_%,0.08493075223949641
SMA_150_49_per_ago_%,0.08486808879634336
EMA_50_24_per_ago_%,0.08484931845002881
BB_upper_band_150_per_15_per_ago_%,0.08478976152857609
BB_middle_band_80_per_23_per_ago_%,0.08468686608704602
BB_lower_band_100_per_6_per_ago_%,0.08453045188240565
BB_lower_band_150_per_17_per_ago_%,0.08450298349979869
BB_upper_band_200_per_18_per_ago_%,0.08448114591617167
EMA_100_48_per_ago_%,0.08437172151849527
Min_360_per_60_per_ago_%,0.08408543079769364
Min_360_per_59_per_ago_%,0.08408543079769364
Min_360_per_58_per_ago_%,0.08408543079769364
BB_middle_band_200_per_59_per_ago_%,0.0840528890303863
SMA_200_59_per_ago_%,0.08405250445235714
BB_lower_band_60_per_4_per_ago_%,0.08398331496004455
Min_220_per_15_per_ago_%,0.08382463885551744
Min_230_per_15_per_ago_%,0.08382463885551744
Min_300_per_15_per_ago_%,0.08382463885551744
Min_210_per_15_per_ago_%,0.08382463885551744
Min_240_per_15_per_ago_%,0.08382463885551744
BB_middle_band_150_per_48_per_ago_%,0.08374195835294028
EMA_40_19_per_ago_%,0.08370198144950065
SMA_150_48_per_ago_%,0.0836917501873685
EMA_20_10_per_ago_%,0.08361960660866666
BB_middle_band_60_per_18_per_ago_%,0.08360788136790002
BB_lower_band_300_per_40_per_ago_%,0.08348994508321372
BB_lower_band_200_per_32_per_ago_%,0.08347401450246794
BB_middle_band_50_per_15_per_ago_%,0.08315829922810208
SMA_50_15_per_ago_%,0.08315636025845317
BB_middle_band_70_per_20_per_ago_%,0.08299274779265461
EMA_100_47_per_ago_%,0.08289010387829952
BB_upper_band_100_per_11_per_ago_%,0.08273054843868655
BB_middle_band_200_per_58_per_ago_%,0.0827176045632042
EMA_30_14_per_ago_%,0.082714408344591
SMA_200_58_per_ago_%,0.08270788848378059
BB_middle_band_100_per_26_per_ago_%,0.08267855393080235
SMA_100_26_per_ago_%,0.08264966721971673
BB_middle_band_150_per_47_per_ago_%,0.08247228298234312
BB_upper_band_300_per_25_per_ago_%,0.08245734786043929
SMA_150_47_per_ago_%,0.08238473971942734
BB_middle_band_90_per_25_per_ago_%,0.08234270166319306
EMA_50_23_per_ago_%,0.08223570505063103
EMA_13_7_per_ago_%,0.08184244874001086
BB_lower_band_300_per_39_per_ago_%,0.0817561797039807
SMA_21_6_per_ago_%,0.08171502916676536
BB_lower_band_200_per_31_per_ago_%,0.08149521022284295
SMA_13_4_per_ago_%,0.08141954327512621
BB_middle_band_80_per_22_per_ago_%,0.0814175820948062
SMA_200_57_per_ago_%,0.08136327251520405
BB_middle_band_200_per_57_per_ago_%,0.08135897596196477
EMA_100_46_per_ago_%,0.08125359832482282
BB_middle_band_150_per_46_per_ago_%,0.08117774518402009
SMA_150_46_per_ago_%,0.08109643423809457
BB_upper_band_90_per_9_per_ago_%,0.08085727456150482
EMA_21_10_per_ago_%,0.08080047743507275
BB_lower_band_90_per_5_per_ago_%,0.08076545431658315
BB_upper_band_200_per_17_per_ago_%,0.08072295501998934
SMA_40_12_per_ago_%,0.08054814728759997
BB_lower_band_150_per_16_per_ago_%,0.08049862065240106
BB_upper_band_300_per_24_per_ago_%,0.08017968472898118
BB_middle_band_40_per_12_per_ago_%,0.08010678416283419
SMA_100_25_per_ago_%,0.08004642804702561
BB_middle_band_100_per_25_per_ago_%,0.08003796325987682
SMA_200_56_per_ago_%,0.08002076365840732
BB_middle_band_200_per_56_per_ago_%,0.07999567853394124
BB_lower_band_300_per_38_per_ago_%,0.07994973658810617
BB_middle_band_150_per_45_per_ago_%,0.07990813487204808
SMA_150_45_per_ago_%,0.07982683230002328
EMA_11_6_per_ago_%,0.07982184096520517
BB_lower_band_200_per_30_per_ago_%,0.07966232272478589
EMA_100_45_per_ago_%,0.07962874206317734
BB_upper_band_150_per_14_per_ago_%,0.0795812359276068
EMA_40_18_per_ago_%,0.0795784097284123
BB_middle_band_90_per_24_per_ago_%,0.07946028337792893
BB_middle_band_70_per_19_per_ago_%,0.07944923721274609
EMA_50_22_per_ago_%,0.07925189802488018
BB_lower_band_40_per_3_per_ago_%,0.07919385758629992
BB_middle_band_60_per_17_per_ago_%,0.07913138576760681
SMA_200_55_per_ago_%,0.07871710724442302
BB_middle_band_200_per_55_per_ago_%,0.0786930758544096
BB_middle_band_150_per_44_per_ago_%,0.07850786673702664
Min_200_per_4_per_ago_%,0.07847753580537951
Min_190_per_3_per_ago_%,0.07846653962560632
Min_180_per_3_per_ago_%,0.07846653962560632
SMA_150_44_per_ago_%,0.07839035973935228
BB_lower_band_300_per_37_per_ago_%,0.07818787600834473
EMA_100_44_per_ago_%,0.07809969462842739
BB_middle_band_80_per_21_per_ago_%,0.07808394881217819
EMA_30_13_per_ago_%,0.07800388436625244
BB_lower_band_200_per_29_per_ago_%,0.07793240445570218
BB_upper_band_300_per_23_per_ago_%,0.07784913010043924
BB_middle_band_50_per_14_per_ago_%,0.07761814335758478
SMA_50_14_per_ago_%,0.07761633356558087
BB_middle_band_200_per_54_per_ago_%,0.0773858043480814
SMA_200_54_per_ago_%,0.07738545027483952
BB_middle_band_100_per_24_per_ago_%,0.07731354225979001
BB_upper_band_100_per_10_per_ago_%,0.07730972533060024
SMA_100_24_per_ago_%,0.07721940771792622
BB_upper_band_80_per_7_per_ago_%,0.07711984011407393
BB_middle_band_150_per_43_per_ago_%,0.07708274518048792
SMA_150_43_per_ago_%,0.07697254266648479
BB_lower_band_70_per_4_per_ago_%,0.07689522075771801
SMA_5_2_per_ago_%,0.07676231138604117
SMA_30_8_per_ago_%,0.07673157112090548
BB_middle_band_90_per_23_per_ago_%,0.07666097130900272
BB_upper_band_200_per_16_per_ago_%,0.07661701367916439
EMA_100_43_per_ago_%,0.07658337106672208
BB_lower_band_300_per_36_per_ago_%,0.07649227662008744
BB_middle_band_30_per_8_per_ago_%,0.07645409813567469
EMA_20_9_per_ago_%,0.07632863666733715
EMA_50_21_per_ago_%,0.07626444606640537
BB_lower_band_200_per_28_per_ago_%,0.07616219791471106
SMA_200_53_per_ago_%,0.07604083430626296
BB_lower_band_150_per_15_per_ago_%,0.07603494340234096
BB_middle_band_200_per_53_per_ago_%,0.07602250692005787
BB_middle_band_70_per_18_per_ago_%,0.0757563950346603
Min_20_per_1_per_ago_%,0.07575545018378746
EMA_40_17_per_ago_%,0.07574144695770495
BB_middle_band_150_per_42_per_ago_%,0.07569500205920601
Max_60_per_1_per_ago_%,0.07560060480483632
Min_70_per_1_per_ago_%,0.07560060480483632
Max_40_per_1_per_ago_%,0.07560060480483632
Min_80_per_1_per_ago_%,0.07560060480483632
Min_100_per_1_per_ago_%,0.07560060480483632
Min_30_per_1_per_ago_%,0.07560060480483632
Max_30_per_1_per_ago_%,0.07560060480483632
Max_50_per_1_per_ago_%,0.07560060480483632
